Box Number,Sample Type,Species,Reagent,SampleID,Date Stockage,Notes,,,,,,,
PR-THR-2,Throat,Pteropus rufus,UTM,MLB007,12/25/18,,,,,,,,
PR-THR-2,Throat,Pteropus rufus,UTM,MLB008,12/25/18,,,,,,,,
PR-THR-2,Throat,Pteropus rufus,UTM,MLB009,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,AMB156,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,AMB157,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB001,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB002,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB003,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB004,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB005,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB006,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB007,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB008,12/25/18,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,MLB009,12/25/18,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,MLB001/002,12/25/18,from bag - mixed mom and baby but probably mom (MLB001),,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,MLB004,12/25/18,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,MLB005,12/25/18,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,MLB006,12/25/18,two samples,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,MLB006,12/25/18,two samples,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,MLB009,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB156,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB157,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB001,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB002,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB003,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB004,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB005,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB006,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB007,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB008,12/25/18,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,MLB009,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB156,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB157,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB001,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB002,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB003,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB004,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB005,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB006,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB007,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB008,12/25/18,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,MLB009,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB156,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB157,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB001,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB002,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB003,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB004,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB005,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB006,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB007,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB008,12/25/18,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,MLB009,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB156,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB157,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB001,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB002,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB003,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB004,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB005,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB006,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB007,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB008,12/25/18,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,MLB009,12/25/18,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB157,12/25/18,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,MLB001,12/25/18,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,MLB002,12/25/18,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,MLB004,12/25/18,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,MLB006,12/25/18,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,MLB008,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB156,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB157,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB001,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB002,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB003,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB004,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB005,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB006,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB007,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB008,12/25/18,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,MLB009,12/25/18,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB158,1/9/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB159,1/9/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB160,1/9/19,,,,,,,,
PR-SER-A-1,Serum B,Pteropus rufus,raw,AMB158,1/9/19,,,,,,,,
PR-SER-A-1,Serum B,Pteropus rufus,raw,AMB159,1/9/19,,,,,,,,
PR-SER-A-1,Serum B,Pteropus rufus,raw,AMB160,1/9/19,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,AMB159,1/9/19,,,,,,,,
PR-FEC-3,Feces,Pteropus rufus,UTM,AMB158,1/9/19,,,,,,,,
PR-FEC-3,Feces,Pteropus rufus,UTM,AMB159,1/9/19,,,,,,,,
PR-FEC-3,Feces,Pteropus rufus,UTM,AMB160,1/9/19,,,,,,,,
PR-THR-3,Throat,Pteropus rufus,UTM,AMB158,1/9/19,,,,,,,,
PR-THR-3,Throat,Pteropus rufus,UTM,AMB159,1/9/19,,,,,,,,
PR-THR-3,Throat,Pteropus rufus,UTM,AMB160,1/9/19,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,AMB158,1/9/19,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,AMB159,1/9/19,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,EtOH,AMB160,1/9/19,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB158,1/9/19,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB159,1/9/19,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB160,1/9/19,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB158,1/9/19,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB159,1/9/19,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB160,1/9/19,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB158,1/9/19,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB159,1/9/19,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB160,1/9/19,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB158,1/9/19,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB159,1/9/19,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB160,1/9/19,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB158,1/9/19,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB159,1/9/19,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB160,1/9/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB158,1/9/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB159,1/9/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB160,1/9/19,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB161,2/25/19,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB162,2/25/19,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB163,2/25/19,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,raw,AMB164,2/25/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB161,2/25/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB162,2/25/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB163,2/25/19,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,raw,AMB164,2/25/19,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB161,2/25/19,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB162,2/25/19,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB163,2/25/19,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB164,2/25/19,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB161,2/25/19,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB162,2/25/19,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB163,2/25/19,,,,,,,,
PR-PEL-A-1,Blood Pellet A,Pteropus rufus,raw,AMB164,2/25/19,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB161,2/25/19,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB162,2/25/19,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB163,2/25/19,,,,,,,,
PR-PEL-B-1,Blood Pellet B,Pteropus rufus,raw,AMB164,2/25/19,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,AMB162,2/25/19,,,,,,,,
PR-THR-1,Throat,Pteropus rufus,UTM,AMB161,2/25/19,,,,,,,,
PR-THR-1,Throat,Pteropus rufus,UTM,AMB162,2/25/19,,,,,,,,
PR-THR-1,Throat,Pteropus rufus,UTM,AMB163,2/25/19,,,,,,,,
PR-THR-1,Throat,Pteropus rufus,UTM,AMB164,2/25/19,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB161,2/25/19,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB162,2/25/19,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB163,2/25/19,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,EtOH,AMB164,2/25/19,,,,,,,,
PR-FEC-3,Feces,Pteropus rufus,UTM,AMB161,2/25/19,,,,,,,,
PR-FEC-3,Feces,Pteropus rufus,UTM,AMB162,2/25/19,,,,,,,,
PR-FEC-3,Feces,Pteropus rufus,UTM,AMB163,2/25/19,,,,,,,,
PR-FEC-3,Feces,Pteropus rufus,UTM,AMB164,2/25/19,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,UTM,AMB161,2/25/19,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,UTM,AMB162,2/25/19,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,UTM,AMB163,2/25/19,,,,,,,,
PR-MB-1,Feces - Microbiome,Pteropus rufus,UTM,AMB164,2/25/19,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB161,2/25/19,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB162,2/25/19,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB163,2/25/19,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB164,2/25/19,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB161,2/25/19,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB162,2/25/19,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB163,2/25/19,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB164,2/25/19,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB165,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB166,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB167,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB168,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB169,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB170,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB171,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB172,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB173,,,,,,,,,
PR-WP-1,Wing Punch,Pteropus rufus,ETOH,AMB174,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB165,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB166,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB167,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB168,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB169,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB170,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB171,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB172,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB173,,,,,,,,,
PR-FEC-1,Feces,Pteropus rufus,UTM,AMB174,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB165,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB166,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB167,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB168,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB169,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB170,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB171,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB172,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB173,,,,,,,,,
PR-EDTA-PLAS-1,Plasma,Pteropus rufus,EDTA,AMB174,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB165,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB166,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB167,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB168,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB169,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB170,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB171,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB172,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB173,,,,,,,,,
PR-SER-A-1,Serum A,Pteropus rufus,Raw,AMB174,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB165,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB166,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB167,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB168,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB169,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB170,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB171,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB172,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB173,,,,,,,,,
PR-SER-B-1,Serum B,Pteropus rufus,Raw,AMB174,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB165,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB166,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB167,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB168,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB169,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB170,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB171,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB172,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB173,,,,,,,,,
PR-PEL-A-1,Blood Pellet,Pteropus rufus,Raw,AMB174,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB165,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB166,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB167,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB168,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB169,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB170,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB171,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB172,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB173,,,,,,,,,
PR-PEL-B-1,Blood Pellet,Pteropus rufus,Raw,AMB174,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB165,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB166,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB167,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB168,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB169,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB170,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB171,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB172,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB173,,,,,,,,,
PR-EDTA-PEL-1,Blood Pellet,Pteropus rufus,EDTA,AMB174,,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,AMB165,,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,Amb166,,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,AMB170,,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,AMB171,,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,AMB172,,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,AMB173,,,,,,,,,
PR-UR-1,Urine,Pteropus rufus,UTM,AMB174,,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB165,,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,Amb166,,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB170,,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB171,,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB172,,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB173,,,,,,,,,
PR-RNA-BLD-1,Whole Blood,Pteropus rufus,RNA-protect,AMB174,,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ135,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ136,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ137,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ138,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ139,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ140,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ141,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ142,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ143,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ144,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ145,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ146,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ147,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ148,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ149,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ150,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ151,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ152,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ153,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ154,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ155,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ156,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ157,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ158,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ159,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ160,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ161,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ162,3/2/18,,,,,,,,
RM-FEC-1,Feces,Rousettus madagascariensis,UTM,MIZ163,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ135,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ136,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ137,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ138,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ139,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ140,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ141,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ142,3/2/18,,,,,,,,
RM-THR-1,Throat,Rousettus madagascariensis,UTM,MIZ143,3/2/18,,,,,,,,
